# distance_um=4.0
# waist_um=1.0
# t_gate_us=9.0
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.815085e+02,1.769231e+02,-4.587693e+01,-5.809931e-13,3.227684e+02,3.236303e-04,9.988728e-01,1.387958e-05,3.849606e-09,1.388343e-05,3.236303e-04,2.900700e-03,3.238214e-03,9.988728e-01,7.897351e-04,1.208281e+01,2.150022e-01
7.815085e+02,1.861538e+02,-4.827051e+01,-6.113057e-13,3.396085e+02,9.084066e-04,9.982940e-01,8.304235e-06,2.204422e-09,8.306440e-06,9.084066e-04,3.051810e-03,3.968523e-03,9.982940e-01,7.892556e-04,1.271322e+01,2.262197e-01
7.815085e+02,1.953846e+02,-5.066409e+01,-6.416184e-13,3.564486e+02,1.406503e-03,9.977797e-01,2.505388e-05,1.589646e-09,2.505547e-05,1.406503e-03,3.202897e-03,4.634456e-03,9.977797e-01,7.887047e-04,1.334363e+01,2.374372e-01
7.815085e+02,2.046154e+02,-5.305767e+01,-6.719311e-13,3.732887e+02,1.823384e-03,9.973704e-01,1.799787e-05,7.883953e-10,1.799865e-05,1.823384e-03,3.353961e-03,5.195343e-03,9.973704e-01,7.881762e-04,1.397404e+01,2.486547e-01
7.815085e+02,2.138462e+02,-5.545125e+01,-7.022438e-13,3.901288e+02,2.159940e-03,9.970464e-01,5.954003e-06,5.654125e-10,5.954569e-06,2.159940e-03,3.505002e-03,5.670896e-03,9.970464e-01,7.877127e-04,1.460444e+01,2.598722e-01
7.815085e+02,2.230769e+02,-5.784483e+01,-7.325565e-13,4.069689e+02,2.379124e-03,9.968146e-01,1.891462e-05,6.365095e-10,1.891526e-05,2.379124e-03,3.656020e-03,6.054060e-03,9.968146e-01,7.873617e-04,1.523485e+01,2.710897e-01
7.815085e+02,2.323077e+02,-6.023841e+01,-7.628691e-13,4.238089e+02,2.571889e-03,9.966345e-01,6.601145e-06,6.352399e-10,6.601780e-06,2.571889e-03,3.807015e-03,6.385506e-03,9.966345e-01,7.870542e-04,1.586526e+01,2.823072e-01
7.815085e+02,2.415385e+02,-6.263198e+01,-7.931818e-13,4.406490e+02,2.702984e-03,9.965023e-01,7.880618e-06,1.114888e-09,7.881732e-06,2.702984e-03,3.957988e-03,6.668854e-03,9.965023e-01,7.868191e-04,1.649567e+01,2.935247e-01
7.815085e+02,2.507692e+02,-6.502556e+01,-8.234945e-13,4.574891e+02,2.799138e-03,9.964044e-01,9.846827e-06,1.396324e-09,9.848223e-06,2.799138e-03,4.108937e-03,6.917924e-03,9.964044e-01,7.866326e-04,1.712607e+01,3.047422e-01
7.815085e+02,2.600000e+02,-6.741914e+01,-8.538072e-13,4.743292e+02,2.883410e-03,9.963281e-01,2.018151e-06,1.711200e-09,2.019863e-06,2.883410e-03,4.259864e-03,7.145293e-03,9.963281e-01,7.864730e-04,1.775648e+01,3.159597e-01
7.815085e+02,2.692308e+02,-6.981272e+01,-8.841199e-13,4.911693e+02,2.931830e-03,9.962741e-01,7.744463e-06,2.226921e-09,7.746690e-06,2.931830e-03,4.410768e-03,7.350344e-03,9.962741e-01,7.863579e-04,1.838689e+01,3.271772e-01
7.815085e+02,2.784615e+02,-7.220630e+01,-9.144325e-13,5.080094e+02,2.981342e-03,9.962306e-01,1.783996e-06,2.171607e-09,1.786167e-06,2.981342e-03,4.561648e-03,7.544777e-03,9.962306e-01,7.862543e-04,1.901730e+01,3.383947e-01
7.815085e+02,2.876923e+02,-7.459988e+01,-9.447452e-13,5.248495e+02,3.010191e-03,9.962000e-01,3.674686e-06,2.623545e-09,3.677309e-06,3.010191e-03,4.712506e-03,7.726374e-03,9.962000e-01,7.861780e-04,1.964770e+01,3.496123e-01
7.815085e+02,2.969231e+02,-7.699346e+01,-9.750579e-13,5.416896e+02,3.035115e-03,9.961761e-01,2.652728e-06,2.381290e-09,2.655109e-06,3.035115e-03,4.863342e-03,7.901112e-03,9.961761e-01,7.861137e-04,2.027811e+01,3.608298e-01
7.815085e+02,3.061538e+02,-7.938704e+01,-1.005371e-12,5.585297e+02,3.054392e-03,9.961585e-01,1.035582e-06,2.455914e-09,1.038038e-06,3.054392e-03,5.014154e-03,8.069584e-03,9.961585e-01,7.860613e-04,2.090852e+01,3.720473e-01
7.815085e+02,3.153846e+02,-8.178062e+01,-1.035683e-12,5.753698e+02,3.065417e-03,9.961461e-01,2.454011e-06,2.280058e-09,2.456291e-06,3.065417e-03,5.164943e-03,8.232817e-03,9.961461e-01,7.860218e-04,2.153893e+01,3.832648e-01
7.815085e+02,3.246154e+02,-8.417420e+01,-1.065996e-12,5.922098e+02,3.077276e-03,9.961364e-01,3.129795e-07,1.942004e-09,3.149215e-07,3.077276e-03,5.315710e-03,8.393301e-03,9.961364e-01,7.859866e-04,2.216934e+01,3.944823e-01
7.815085e+02,3.338462e+02,-8.656777e+01,-1.096309e-12,6.090499e+02,3.082186e-03,9.961304e-01,1.442443e-06,1.895275e-09,1.444338e-06,3.082186e-03,5.466454e-03,8.550084e-03,9.961304e-01,7.859615e-04,2.279974e+01,4.056998e-01
7.815085e+02,3.430769e+02,-8.896135e+01,-1.126621e-12,6.258900e+02,3.087703e-03,9.961258e-01,5.087397e-07,1.421353e-09,5.101611e-07,3.087703e-03,5.617175e-03,8.705388e-03,9.961258e-01,7.859395e-04,2.343015e+01,4.169173e-01
7.815085e+02,3.523077e+02,-9.135493e+01,-1.156934e-12,6.427301e+02,3.090250e-03,9.961233e-01,4.938140e-07,1.393011e-09,4.952070e-07,3.090250e-03,5.767873e-03,8.858617e-03,9.961233e-01,7.859229e-04,2.406056e+01,4.281348e-01
7.815085e+02,3.615385e+02,-9.374851e+01,-1.187247e-12,6.595702e+02,3.091318e-03,9.961221e-01,7.141717e-07,1.131567e-09,7.153033e-07,3.091318e-03,5.918548e-03,9.010581e-03,9.961221e-01,7.859100e-04,2.469097e+01,4.393523e-01
7.815085e+02,3.707692e+02,-9.614209e+01,-1.217559e-12,6.764103e+02,3.092493e-03,9.961216e-01,4.811441e-08,1.035010e-09,4.914942e-08,3.092493e-03,6.069200e-03,9.161742e-03,9.961216e-01,7.858992e-04,2.532137e+01,4.505698e-01
7.815085e+02,3.800000e+02,-9.853567e+01,-1.247872e-12,6.932504e+02,3.091248e-03,9.961222e-01,6.333649e-07,1.129539e-09,6.344944e-07,3.091248e-03,6.219830e-03,9.311712e-03,9.961222e-01,7.858923e-04,2.595178e+01,4.617873e-01
7.815085e+02,3.892308e+02,-1.009292e+02,-1.278185e-12,7.100905e+02,3.091056e-03,9.961230e-01,2.402047e-08,1.037421e-09,2.505789e-08,3.091056e-03,6.370436e-03,9.461517e-03,9.961230e-01,7.858859e-04,2.658219e+01,4.730048e-01
7.815085e+02,3.984615e+02,-1.033228e+02,-1.308497e-12,7.269306e+02,3.089026e-03,9.961247e-01,3.877211e-07,1.351767e-09,3.890729e-07,3.089026e-03,6.521020e-03,9.610435e-03,9.961247e-01,7.858825e-04,2.721260e+01,4.842223e-01
7.815085e+02,4.076923e+02,-1.057164e+02,-1.338810e-12,7.437707e+02,3.087562e-03,9.961264e-01,1.445422e-07,1.432686e-09,1.459749e-07,3.087562e-03,6.671581e-03,9.759290e-03,9.961264e-01,7.858797e-04,2.784300e+01,4.954398e-01
7.815085e+02,4.169231e+02,-1.081100e+02,-1.369123e-12,7.606108e+02,3.085418e-03,9.961285e-01,1.730155e-07,1.709479e-09,1.747250e-07,3.085418e-03,6.822120e-03,9.907713e-03,9.961285e-01,7.858782e-04,2.847341e+01,5.066573e-01
7.815085e+02,4.261538e+02,-1.105036e+02,-1.399435e-12,7.774508e+02,3.083095e-03,9.961308e-01,2.119448e-07,2.043806e-09,2.139886e-07,3.083095e-03,6.972635e-03,1.005594e-02,9.961308e-01,7.858780e-04,2.910382e+01,5.178748e-01
7.815085e+02,4.353846e+02,-1.128971e+02,-1.429748e-12,7.942909e+02,3.080925e-03,9.961331e-01,7.436179e-08,2.128077e-09,7.648987e-08,3.080925e-03,7.123128e-03,1.020413e-02,9.961331e-01,7.858781e-04,2.973423e+01,5.290923e-01
7.815085e+02,4.446154e+02,-1.152907e+02,-1.460061e-12,8.111310e+02,3.078253e-03,9.961357e-01,1.835470e-07,2.591807e-09,1.861388e-07,3.078253e-03,7.273598e-03,1.035204e-02,9.961357e-01,7.858793e-04,3.036463e+01,5.403098e-01
7.815085e+02,4.538462e+02,-1.176843e+02,-1.490373e-12,8.279711e+02,3.075965e-03,9.961381e-01,6.336787e-08,2.524294e-09,6.589217e-08,3.075965e-03,7.424045e-03,1.050008e-02,9.961381e-01,7.858807e-04,3.099504e+01,5.515273e-01
7.815085e+02,4.630769e+02,-1.200779e+02,-1.520686e-12,8.448112e+02,3.073308e-03,9.961407e-01,1.103439e-07,2.856154e-09,1.132000e-07,3.073308e-03,7.574469e-03,1.064789e-02,9.961407e-01,7.858829e-04,3.162545e+01,5.627449e-01
7.815085e+02,4.723077e+02,-1.224715e+02,-1.550999e-12,8.616513e+02,3.070877e-03,9.961432e-01,7.502308e-08,2.782102e-09,7.780518e-08,3.070877e-03,7.724870e-03,1.079583e-02,9.961432e-01,7.858852e-04,3.225586e+01,5.739624e-01
7.815085e+02,4.815385e+02,-1.248650e+02,-1.581312e-12,8.784914e+02,3.068377e-03,9.961457e-01,5.080653e-08,2.776641e-09,5.358317e-08,3.068377e-03,7.875249e-03,1.094368e-02,9.961457e-01,7.858879e-04,3.288627e+01,5.851799e-01
7.815085e+02,4.907692e+02,-1.272586e+02,-1.611624e-12,8.953315e+02,3.065891e-03,9.961481e-01,6.966185e-08,2.781573e-09,7.244342e-08,3.065891e-03,8.025605e-03,1.109157e-02,9.961481e-01,7.858908e-04,3.351667e+01,5.963974e-01
7.815085e+02,5.000000e+02,-1.296522e+02,-1.641937e-12,9.121716e+02,3.063538e-03,9.961505e-01,2.682604e-08,2.441807e-09,2.926785e-08,3.063538e-03,8.175938e-03,1.123951e-02,9.961505e-01,7.858938e-04,3.414708e+01,6.076149e-01
7.815932e+02,1.400000e+02,-3.390703e+01,-4.294043e-13,2.245414e+02,2.945865e-04,9.984290e-01,4.871835e-04,1.531518e-08,4.871988e-04,2.945865e-04,2.018832e-03,2.800617e-03,9.984290e-01,7.891887e-04,8.930247e+00,1.589053e-01
7.815932e+02,1.492308e+02,-3.614266e+01,-4.577166e-13,2.393463e+02,2.545206e-04,9.985126e-01,4.437359e-04,1.309817e-08,4.437490e-04,2.545206e-04,2.151798e-03,2.850068e-03,9.985126e-01,7.891552e-04,9.519055e+00,1.693825e-01
7.815932e+02,1.584615e+02,-3.837829e+01,-4.860290e-13,2.541512e+02,2.445831e-03,9.963775e-01,3.897955e-04,1.028325e-08,3.898058e-04,2.445831e-03,2.284747e-03,5.120384e-03,9.963775e-01,7.868474e-04,1.010786e+01,1.798598e-01
7.815932e+02,1.676923e+02,-4.061392e+01,-5.143414e-13,2.689561e+02,1.015974e-03,9.979696e-01,2.265053e-04,8.528372e-09,2.265139e-04,1.015974e-03,2.417678e-03,3.660166e-03,9.979696e-01,7.878816e-04,1.069667e+01,1.903371e-01
7.815932e+02,1.769231e+02,-4.284955e+01,-5.426538e-13,2.837611e+02,4.057569e-05,9.991366e-01,3.336962e-05,6.246554e-09,3.337587e-05,4.057569e-05,2.550591e-03,2.624543e-03,9.991366e-01,7.894733e-04,1.128548e+01,2.008144e-01
7.815932e+02,1.861538e+02,-4.508518e+01,-5.709661e-13,2.985660e+02,1.629595e-04,9.990311e-01,1.614890e-05,4.444851e-09,1.615335e-05,1.629595e-04,2.683487e-03,2.862600e-03,9.990311e-01,7.898066e-04,1.187428e+01,2.112916e-01
7.815932e+02,1.953846e+02,-4.732080e+01,-5.992785e-13,3.133709e+02,6.509783e-04,9.985322e-01,2.727925e-05,3.046338e-09,2.728229e-05,6.509783e-04,2.816365e-03,3.494625e-03,9.985322e-01,7.894916e-04,1.246309e+01,2.217689e-01
7.815932e+02,2.046154e+02,-4.955643e+01,-6.275909e-13,3.281758e+02,1.169040e-03,9.980126e-01,2.934194e-05,1.989534e-09,2.934393e-05,1.169040e-03,2.949225e-03,4.147609e-03,9.980126e-01,7.889749e-04,1.305190e+01,2.322462e-01
7.815932e+02,2.138462e+02,-5.179206e+01,-6.559032e-13,3.429807e+02,1.611944e-03,9.975738e-01,2.578765e-05,1.252342e-09,2.578891e-05,1.611944e-03,3.082067e-03,4.719800e-03,9.975738e-01,7.884502e-04,1.364071e+01,2.427234e-01
7.815932e+02,2.230769e+02,-5.402769e+01,-6.842156e-13,3.577857e+02,1.963387e-03,9.972277e-01,2.097140e-05,8.122317e-10,2.097221e-05,1.963387e-03,3.214892e-03,5.199252e-03,9.972277e-01,7.879841e-04,1.422951e+01,2.532007e-01
7.815932e+02,2.323077e+02,-5.626332e+01,-7.125280e-13,3.725906e+02,2.234309e-03,9.969615e-01,1.663149e-05,6.347032e-10,1.663212e-05,2.234309e-03,3.347699e-03,5.598640e-03,9.969615e-01,7.875913e-04,1.481832e+01,2.636780e-01
7.815932e+02,2.415385e+02,-5.849895e+01,-7.408403e-13,3.873955e+02,2.440959e-03,9.967586e-01,1.316879e-05,6.734421e-10,1.316947e-05,2.440959e-03,3.480489e-03,5.934617e-03,9.967586e-01,7.872680e-04,1.540713e+01,2.741552e-01
7.815932e+02,2.507692e+02,-6.073458e+01,-7.691527e-13,4.022004e+02,2.598182e-03,9.966043e-01,1.051850e-05,8.742922e-10,1.051938e-05,2.598182e-03,3.613260e-03,6.221962e-03,9.966043e-01,7.870044e-04,1.599594e+01,2.846325e-01
7.815932e+02,2.600000e+02,-6.297020e+01,-7.974651e-13,4.170054e+02,2.717911e-03,9.964868e-01,8.505281e-06,1.180043e-09,8.506462e-06,2.717911e-03,3.746014e-03,6.472431e-03,9.964868e-01,7.867904e-04,1.658475e+01,2.951098e-01
7.815932e+02,2.692308e+02,-6.520583e+01,-8.257775e-13,4.318103e+02,2.809289e-03,9.963971e-01,6.960242e-06,1.535056e-09,6.961777e-06,2.809289e-03,3.878751e-03,6.695002e-03,9.963971e-01,7.866168e-04,1.717355e+01,3.055871e-01
7.815932e+02,2.784615e+02,-6.744146e+01,-8.540898e-13,4.466152e+02,2.879198e-03,9.963286e-01,5.749875e-06,1.889250e-09,5.751765e-06,2.879198e-03,4.011469e-03,6.896419e-03,9.963286e-01,7.864757e-04,1.776236e+01,3.160643e-01
7.815932e+02,2.876923e+02,-6.967709e+01,-8.824022e-13,4.614201e+02,2.932782e-03,9.962761e-01,4.776959e-06,2.201250e-09,4.779160e-06,2.932782e-03,4.144170e-03,7.081732e-03,9.962761e-01,7.863610e-04,1.835117e+01,3.265416e-01
7.815932e+02,2.969231e+02,-7.191272e+01,-9.107146e-13,4.762251e+02,2.973891e-03,9.962359e-01,3.974370e-06,2.440373e-09,3.976810e-06,2.973891e-03,4.276854e-03,7.254721e-03,9.962359e-01,7.862674e-04,1.893998e+01,3.370189e-01
7.815932e+02,3.061538e+02,-7.414835e+01,-9.390269e-13,4.910300e+02,3.005410e-03,9.962051e-01,3.298142e-06,2.587679e-09,3.300729e-06,3.005410e-03,4.409519e-03,7.418230e-03,9.962051e-01,7.861911e-04,1.952878e+01,3.474961e-01
7.815932e+02,3.153846e+02,-7.638397e+01,-9.673393e-13,5.058349e+02,3.029516e-03,9.961816e-01,2.721266e-06,2.635947e-09,2.723902e-06,3.029516e-03,4.542167e-03,7.574408e-03,9.961816e-01,7.861287e-04,2.011759e+01,3.579734e-01
7.815932e+02,3.246154e+02,-7.861960e+01,-9.956517e-13,5.206398e+02,3.047858e-03,9.961638e-01,2.228351e-06,2.588760e-09,2.230940e-06,3.047858e-03,4.674798e-03,7.724886e-03,9.961638e-01,7.860777e-04,2.070640e+01,3.684507e-01
7.815932e+02,3.338462e+02,-8.085523e+01,-1.023964e-12,5.354448e+02,3.061692e-03,9.961505e-01,1.811092e-06,2.458771e-09,1.813551e-06,3.061692e-03,4.807410e-03,7.870916e-03,9.961505e-01,7.860360e-04,2.129521e+01,3.789280e-01
7.815932e+02,3.430769e+02,-8.309086e+01,-1.052276e-12,5.502497e+02,3.071985e-03,9.961405e-01,1.464563e-06,2.265705e-09,1.466829e-06,3.071985e-03,4.940005e-03,8.013457e-03,9.961405e-01,7.860019e-04,2.188401e+01,3.894052e-01
7.815932e+02,3.523077e+02,-8.532649e+01,-1.080589e-12,5.650546e+02,3.079486e-03,9.961334e-01,1.184435e-06,2.033723e-09,1.186469e-06,3.079486e-03,5.072582e-03,8.153255e-03,9.961334e-01,7.859742e-04,2.247282e+01,3.998825e-01
7.815932e+02,3.615385e+02,-8.756212e+01,-1.108901e-12,5.798595e+02,3.084780e-03,9.961283e-01,9.652021e-07,1.788853e-09,9.669910e-07,3.084780e-03,5.205142e-03,8.290889e-03,9.961283e-01,7.859517e-04,2.306163e+01,4.103598e-01
7.815932e+02,3.707692e+02,-8.979775e+01,-1.137214e-12,5.946645e+02,3.088329e-03,9.961249e-01,7.994239e-07,1.556700e-09,8.009806e-07,3.088329e-03,5.337684e-03,8.426813e-03,9.961249e-01,7.859336e-04,2.365044e+01,4.208370e-01
7.815932e+02,3.800000e+02,-9.203337e+01,-1.165526e-12,6.094694e+02,3.090498e-03,9.961229e-01,6.778439e-07,1.360116e-09,6.792040e-07,3.090498e-03,5.470208e-03,8.561385e-03,9.961229e-01,7.859190e-04,2.423924e+01,4.313143e-01
7.815932e+02,3.892308e+02,-9.426900e+01,-1.193838e-12,6.242743e+02,3.091581e-03,9.961219e-01,5.901494e-07,1.217485e-09,5.913669e-07,3.091581e-03,5.602715e-03,8.694887e-03,9.961219e-01,7.859075e-04,2.482805e+01,4.417916e-01
7.815932e+02,3.984615e+02,-9.650463e+01,-1.222151e-12,6.390792e+02,3.091812e-03,9.961218e-01,5.260552e-07,1.141560e-09,5.271967e-07,3.091812e-03,5.735204e-03,8.827543e-03,9.961218e-01,7.858984e-04,2.541686e+01,4.522688e-01
7.815932e+02,4.076923e+02,-9.874026e+01,-1.250463e-12,6.538842e+02,3.091380e-03,9.961223e-01,4.763918e-07,1.138639e-09,4.775304e-07,3.091380e-03,5.867675e-03,8.959533e-03,9.961223e-01,7.858915e-04,2.600567e+01,4.627461e-01
7.815932e+02,4.169231e+02,-1.009759e+02,-1.278775e-12,6.686891e+02,3.090435e-03,9.961232e-01,4.339400e-07,1.208515e-09,4.351486e-07,3.090435e-03,6.000129e-03,9.090998e-03,9.961232e-01,7.858863e-04,2.659447e+01,4.732234e-01
7.815932e+02,4.261538e+02,-1.032115e+02,-1.307088e-12,6.834940e+02,3.089095e-03,9.961246e-01,3.938537e-07,1.344798e-09,3.951985e-07,3.089095e-03,6.132565e-03,9.222055e-03,9.961246e-01,7.858826e-04,2.718328e+01,4.837007e-01
7.815932e+02,4.353846e+02,-1.054471e+02,-1.335400e-12,6.982989e+02,3.087456e-03,9.961263e-01,3.536354e-07,1.535781e-09,3.551711e-07,3.087456e-03,6.264983e-03,9.352794e-03,9.961263e-01,7.858802e-04,2.777209e+01,4.941779e-01
7.815932e+02,4.446154e+02,-1.076828e+02,-1.363712e-12,7.131039e+02,3.085591e-03,9.961282e-01,3.127387e-07,1.765667e-09,3.145043e-07,3.085591e-03,6.397384e-03,9.483289e-03,9.961282e-01,7.858786e-04,2.836090e+01,5.046552e-01
7.815932e+02,4.538462e+02,-1.099184e+02,-1.392025e-12,7.279088e+02,3.083559e-03,9.961303e-01,2.719397e-07,2.015977e-09,2.739557e-07,3.083559e-03,6.529767e-03,9.613599e-03,9.961303e-01,7.858780e-04,2.894970e+01,5.151325e-01
7.815932e+02,4.630769e+02,-1.121540e+02,-1.420337e-12,7.427137e+02,3.081406e-03,9.961325e-01,2.326499e-07,2.267114e-09,2.349170e-07,3.081406e-03,6.662132e-03,9.743773e-03,9.961325e-01,7.858782e-04,2.953851e+01,5.256097e-01
7.815932e+02,4.723077e+02,-1.143897e+02,-1.448650e-12,7.575186e+02,3.079169e-03,9.961348e-01,1.963189e-07,2.499998e-09,1.988189e-07,3.079169e-03,6.794480e-03,9.873848e-03,9.961348e-01,7.858789e-04,3.012732e+01,5.360870e-01
7.815932e+02,4.815385e+02,-1.166253e+02,-1.476962e-12,7.723236e+02,3.076879e-03,9.961371e-01,1.640282e-07,2.697393e-09,1.667255e-07,3.076879e-03,6.926810e-03,1.000386e-02,9.961371e-01,7.858801e-04,3.071613e+01,5.465643e-01
7.815932e+02,4.907692e+02,-1.188609e+02,-1.505274e-12,7.871285e+02,3.074559e-03,9.961394e-01,1.363075e-07,2.845185e-09,1.391527e-07,3.074559e-03,7.059123e-03,1.013382e-02,9.961394e-01,7.858818e-04,3.130493e+01,5.570416e-01
7.815932e+02,5.000000e+02,-1.210965e+02,-1.533587e-12,8.019334e+02,3.072229e-03,9.961418e-01,1.131497e-07,2.933259e-09,1.160829e-07,3.072229e-03,7.191418e-03,1.026376e-02,9.961418e-01,7.858839e-04,3.189374e+01,5.675188e-01
7.816780e+02,1.400000e+02,-3.179257e+01,-4.026263e-13,1.989775e+02,1.473275e-03,9.969185e-01,8.203851e-04,1.743654e-08,8.204026e-04,1.473275e-03,1.789195e-03,4.082872e-03,9.969185e-01,7.878024e-04,8.373351e+00,1.489958e-01
7.816780e+02,1.492308e+02,-3.388878e+01,-4.291731e-13,2.120969e+02,3.048195e-04,9.984443e-01,4.617402e-04,1.503637e-08,4.617552e-04,3.048195e-04,1.907052e-03,2.673626e-03,9.984443e-01,7.891642e-04,8.925440e+00,1.588197e-01
7.816780e+02,1.584615e+02,-3.598499e+01,-4.557199e-13,2.252163e+02,5.530018e-04,9.982236e-01,4.345741e-04,1.230973e-08,4.345864e-04,5.530018e-04,2.024894e-03,3.012482e-03,9.982236e-01,7.887674e-04,9.477529e+00,1.686436e-01
7.816780e+02,1.676923e+02,-3.808121e+01,-4.822667e-13,2.383357e+02,1.948884e-03,9.967163e-01,5.474032e-04,9.553472e-09,5.474127e-04,1.948884e-03,2.142722e-03,4.639020e-03,9.967163e-01,7.874506e-04,1.002962e+01,1.784675e-01
7.816780e+02,1.769231e+02,-4.017742e+01,-5.088135e-13,2.514551e+02,1.444505e-03,9.975175e-01,2.505419e-04,8.850415e-09,2.505507e-04,1.444505e-03,2.260537e-03,3.955592e-03,9.975175e-01,7.874048e-04,1.058171e+01,1.882914e-01
7.816780e+02,1.861538e+02,-4.227363e+01,-5.353603e-13,2.645745e+02,1.630827e-04,9.990067e-01,4.102066e-05,6.656350e-09,4.102732e-05,1.630827e-04,2.378338e-03,2.582448e-03,9.990067e-01,7.891882e-04,1.113380e+01,1.981153e-01
7.816780e+02,1.953846e+02,-4.436984e+01,-5.619071e-13,2.776939e+02,6.122931e-05,9.991032e-01,4.579152e-05,4.485731e-09,4.579601e-05,6.122931e-05,2.496125e-03,2.603150e-03,9.991032e-01,7.897985e-04,1.168588e+01,2.079392e-01
7.816780e+02,2.046154e+02,-4.646606e+01,-5.884538e-13,2.908133e+02,4.759574e-04,9.987260e-01,8.437610e-06,3.145770e-09,8.440755e-06,4.759574e-04,2.613897e-03,3.098296e-03,9.987260e-01,7.896320e-04,1.223797e+01,2.177631e-01
7.816780e+02,2.138462e+02,-4.856227e+01,-6.150006e-13,3.039327e+02,9.466447e-04,9.982400e-01,2.417684e-05,2.345672e-09,2.417918e-05,9.466447e-04,2.731656e-03,3.702480e-03,9.982400e-01,7.892115e-04,1.279006e+01,2.275870e-01
7.816780e+02,2.230769e+02,-5.065848e+01,-6.415474e-13,3.170521e+02,1.409992e-03,9.977790e-01,2.233824e-05,1.574080e-09,2.233981e-05,1.409992e-03,2.849402e-03,4.281733e-03,9.977790e-01,7.887023e-04,1.334215e+01,2.374109e-01
7.816780e+02,2.323077e+02,-5.275470e+01,-6.680942e-13,3.301715e+02,1.796208e-03,9.974095e-01,6.041595e-06,8.467636e-10,6.042442e-06,1.796208e-03,2.967133e-03,4.769383e-03,9.974095e-01,7.882228e-04,1.389424e+01,2.472348e-01
7.816780e+02,2.415385e+02,-5.485091e+01,-6.946410e-13,3.432909e+02,2.071922e-03,9.971239e-01,1.633731e-05,5.567632e-10,1.633786e-05,2.071922e-03,3.084850e-03,5.173110e-03,9.971239e-01,7.878307e-04,1.444633e+01,2.570587e-01
7.816780e+02,2.507692e+02,-5.694712e+01,-7.211878e-13,3.564103e+02,2.297365e-03,9.968955e-01,1.964341e-05,6.193273e-10,1.964403e-05,2.297365e-03,3.202553e-03,5.519563e-03,9.968955e-01,7.874905e-04,1.499842e+01,2.668826e-01
7.816780e+02,2.600000e+02,-5.904334e+01,-7.477346e-13,3.695297e+02,2.490488e-03,9.967153e-01,6.986065e-06,6.482942e-10,6.986714e-06,2.490488e-03,3.320243e-03,5.817718e-03,9.967153e-01,7.871928e-04,1.555051e+01,2.767065e-01
7.816780e+02,2.692308e+02,-6.113955e+01,-7.742814e-13,3.826491e+02,2.629080e-03,9.965794e-01,4.561569e-06,7.295361e-10,4.562299e-06,2.629080e-03,3.437918e-03,6.071561e-03,9.965794e-01,7.869568e-04,1.610260e+01,2.865304e-01
7.816780e+02,2.784615e+02,-6.323576e+01,-8.008282e-13,3.957685e+02,2.725679e-03,9.964761e-01,1.148552e-05,1.126694e-09,1.148665e-05,2.725679e-03,3.555580e-03,6.292746e-03,9.964761e-01,7.867715e-04,1.665469e+01,2.963543e-01
7.816780e+02,2.876923e+02,-6.533198e+01,-8.273750e-13,4.088879e+02,2.809540e-03,9.963937e-01,1.013992e-05,1.595801e-09,1.014152e-05,2.809540e-03,3.673228e-03,6.492910e-03,9.963937e-01,7.866115e-04,1.720678e+01,3.061782e-01
7.816780e+02,2.969231e+02,-6.742819e+01,-8.539217e-13,4.220073e+02,2.882243e-03,9.963282e-01,3.103447e-06,1.787298e-09,3.105234e-06,2.882243e-03,3.790862e-03,6.676210e-03,9.963282e-01,7.864737e-04,1.775886e+01,3.160021e-01
7.816780e+02,3.061538e+02,-6.952440e+01,-8.804685e-13,4.351267e+02,2.932997e-03,9.962784e-01,2.241899e-06,1.904027e-09,2.243803e-06,2.932997e-03,3.908482e-03,6.843723e-03,9.962784e-01,7.863654e-04,1.831095e+01,3.258260e-01
7.816780e+02,3.153846e+02,-7.162062e+01,-9.070153e-13,4.482461e+02,2.967359e-03,9.962408e-01,5.601177e-06,2.254473e-09,5.603431e-06,2.967359e-03,4.026088e-03,6.999051e-03,9.962408e-01,7.862801e-04,1.886304e+01,3.356499e-01
7.816780e+02,3.246154e+02,-7.371683e+01,-9.335621e-13,4.613655e+02,2.997909e-03,9.962108e-01,5.081272e-06,2.590888e-09,5.083863e-06,2.997909e-03,4.143680e-03,7.146673e-03,9.962108e-01,7.862064e-04,1.941513e+01,3.454738e-01
7.816780e+02,3.338462e+02,-7.581304e+01,-9.601089e-13,4.744849e+02,3.025487e-03,9.961867e-01,1.665316e-06,2.549113e-09,1.667865e-06,3.025487e-03,4.261259e-03,7.288414e-03,9.961867e-01,7.861422e-04,1.996722e+01,3.552977e-01
7.816780e+02,3.430769e+02,-7.790925e+01,-9.866557e-13,4.876043e+02,3.044623e-03,9.961684e-01,8.513689e-07,2.328510e-09,8.536974e-07,3.044623e-03,4.378823e-03,7.424300e-03,9.961684e-01,7.860911e-04,2.051931e+01,3.651216e-01
