# distance_um=4.5
# waist_um=2.0
# t_gate_us=4.5
# delta_start_mhz=-11.4
# delta_end_mhz=11.4
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# rabi_420_hz=135000000.0
# rabi_1013_hz=135000000.0
# Delta_hz=2400000000.0
# ac_stark_peak_mhz=1.8984375
# ac_stark_off=False
# sweep_delta_min_mhz=11.4
# sweep_delta_max_mhz=11.4
# n_delta=1
# sweep_tgate_min_us=4.5
# sweep_tgate_max_us=4.5
# n_tgate=1
# fix_wl=None
# fix_power_uw=None
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V,delta_half_mhz,t_gate_us
7.815085e+02,1.676923e+02,-4.348335e+01,-1.742173e-03,3.059283e+02,7.649049e-03,9.913757e-01,1.920691e-04,1.486876e-07,1.922177e-04,7.649049e-03,1.375730e-03,9.216997e-03,9.913757e-01,7.830815e-04,1.145241e+01,4.131299e-01,1.140000e+01,4.500000e+00
7.815085e+02,1.769231e+02,-4.587693e+01,-1.838073e-03,3.227684e+02,7.952223e-03,9.911283e-01,1.365063e-04,1.482698e-07,1.366546e-04,7.952223e-03,1.451403e-03,9.540281e-03,9.911283e-01,7.828459e-04,1.208281e+01,4.358710e-01,1.140000e+01,4.500000e+00
7.815085e+02,1.861538e+02,-4.827051e+01,-1.933972e-03,3.396085e+02,8.195910e-03,9.909724e-01,4.889467e-05,1.388227e-07,4.903349e-05,8.195910e-03,1.527071e-03,9.772014e-03,9.909724e-01,7.826553e-04,1.271322e+01,4.586121e-01,1.140000e+01,4.500000e+00
7.815085e+02,1.953846e+02,-5.066409e+01,-2.029872e-03,3.564486e+02,8.266275e-03,9.908727e-01,7.825041e-05,1.508080e-07,7.840122e-05,8.266275e-03,1.602733e-03,9.947409e-03,9.908727e-01,7.826051e-04,1.334363e+01,4.813532e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.046154e+02,-5.305767e+01,-2.125771e-03,3.732887e+02,8.407808e-03,9.907506e-01,5.897620e-05,1.382279e-07,5.911443e-05,8.407808e-03,1.678389e-03,1.014531e-02,9.907506e-01,7.824967e-04,1.397404e+01,5.040943e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.138462e+02,-5.545125e+01,-2.221671e-03,3.901288e+02,8.533722e-03,9.906666e-01,1.719431e-05,1.240315e-07,1.731834e-05,8.533722e-03,1.754039e-03,1.030508e-02,9.906666e-01,7.823988e-04,1.460444e+01,5.268354e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.230769e+02,-5.784483e+01,-2.317570e-03,4.069689e+02,8.575332e-03,9.906141e-01,2.803261e-05,1.268013e-07,2.815941e-05,8.575332e-03,1.829684e-03,1.043318e-02,9.906141e-01,7.823694e-04,1.523485e+01,5.495765e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.323077e+02,-6.023841e+01,-2.413470e-03,4.238089e+02,8.639262e-03,9.905546e-01,2.367053e-05,1.057546e-07,2.377628e-05,8.639262e-03,1.905323e-03,1.056836e-02,9.905546e-01,7.823217e-04,1.586526e+01,5.723176e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.415385e+02,-6.263198e+01,-2.509369e-03,4.406490e+02,8.699965e-03,9.905118e-01,5.830413e-06,8.882293e-08,5.919236e-06,8.699965e-03,1.980956e-03,1.068684e-02,9.905118e-01,7.822753e-04,1.649567e+01,5.950587e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.507692e+02,-6.502556e+01,-2.605269e-03,4.574891e+02,8.722161e-03,9.904861e-01,9.437941e-06,8.649930e-08,9.524440e-06,8.722161e-03,2.056583e-03,1.078827e-02,9.904861e-01,7.822602e-04,1.712607e+01,6.177998e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.600000e+02,-6.741914e+01,-2.701168e-03,4.743292e+02,8.749811e-03,9.904588e-01,9.105708e-06,6.553004e-08,9.171238e-06,8.749811e-03,2.132205e-03,1.089119e-02,9.904588e-01,7.822404e-04,1.775648e+01,6.405409e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.692308e+02,-6.981272e+01,-2.797067e-03,4.911693e+02,8.775698e-03,9.904398e-01,2.219555e-06,5.157516e-08,2.271130e-06,8.775698e-03,2.207821e-03,1.098579e-02,9.904398e-01,7.822215e-04,1.838689e+01,6.632820e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.784615e+02,-7.220630e+01,-2.892967e-03,5.080094e+02,8.784314e-03,9.904298e-01,3.662288e-06,4.950994e-08,3.711798e-06,8.784314e-03,2.283431e-03,1.107146e-02,9.904298e-01,7.822164e-04,1.901730e+01,6.860231e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.876923e+02,-7.459988e+01,-2.988866e-03,5.248495e+02,8.794196e-03,9.904196e-01,3.973991e-06,3.462846e-08,4.008619e-06,8.794196e-03,2.359036e-03,1.115724e-02,9.904196e-01,7.822103e-04,1.964770e+01,7.087642e-01,1.140000e+01,4.500000e+00
7.815085e+02,2.969231e+02,-7.699346e+01,-3.084766e-03,5.416896e+02,8.802394e-03,9.904141e-01,1.292937e-06,2.774521e-08,1.320682e-06,8.802394e-03,2.434635e-03,1.123835e-02,9.904141e-01,7.822051e-04,2.027811e+01,7.315053e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.061538e+02,-7.938704e+01,-3.180665e-03,5.585297e+02,8.802480e-03,9.904133e-01,1.954470e-06,2.862172e-08,1.983091e-06,8.802480e-03,2.510228e-03,1.131469e-02,9.904133e-01,7.822065e-04,2.090852e+01,7.542464e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.153846e+02,-8.178062e+01,-3.276565e-03,5.753698e+02,8.803077e-03,9.904124e-01,2.256522e-06,2.053255e-08,2.277055e-06,8.803077e-03,2.585815e-03,1.139117e-02,9.904124e-01,7.822073e-04,2.153893e+01,7.769875e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.246154e+02,-8.417420e+01,-3.372464e-03,5.922098e+02,8.802477e-03,9.904142e-01,1.095962e-06,2.054183e-08,1.116504e-06,8.802477e-03,2.661396e-03,1.146499e-02,9.904142e-01,7.822089e-04,2.216934e+01,7.997286e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.338462e+02,-8.656777e+01,-3.468364e-03,6.090499e+02,8.797911e-03,9.904186e-01,1.259190e-06,2.390959e-08,1.283100e-06,8.797911e-03,2.736972e-03,1.153617e-02,9.904186e-01,7.822136e-04,2.279974e+01,8.224697e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.430769e+02,-8.896135e+01,-3.564263e-03,6.258900e+02,8.793713e-03,9.904226e-01,1.410123e-06,1.970815e-08,1.429831e-06,8.793713e-03,2.812542e-03,1.160769e-02,9.904226e-01,7.822179e-04,2.343015e+01,8.452108e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.523077e+02,-9.135493e+01,-3.660163e-03,6.427301e+02,8.788826e-03,9.904280e-01,8.918700e-07,2.323329e-08,9.151033e-07,8.788826e-03,2.888107e-03,1.167785e-02,9.904280e-01,7.822228e-04,2.406056e+01,8.679519e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.615385e+02,-9.374851e+01,-3.756062e-03,6.595702e+02,8.782057e-03,9.904349e-01,8.087026e-07,2.696685e-08,8.356694e-07,8.782057e-03,2.963666e-03,1.174656e-02,9.904349e-01,7.822290e-04,2.469097e+01,8.906930e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.707692e+02,-9.614209e+01,-3.851961e-03,6.764103e+02,8.775660e-03,9.904413e-01,7.977083e-07,2.325279e-08,8.209611e-07,8.775660e-03,3.039219e-03,1.181570e-02,9.904413e-01,7.822348e-04,2.532137e+01,9.134341e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.800000e+02,-9.853567e+01,-3.947861e-03,6.932504e+02,8.768919e-03,9.904482e-01,5.781777e-07,2.660548e-08,6.047832e-07,8.768919e-03,3.114766e-03,1.188429e-02,9.904482e-01,7.822408e-04,2.595178e+01,9.361752e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.892308e+02,-1.009292e+02,-4.043760e-03,7.100905e+02,8.761374e-03,9.904559e-01,4.701641e-07,2.886725e-08,4.990313e-07,8.761374e-03,3.190307e-03,1.195218e-02,9.904559e-01,7.822475e-04,2.658219e+01,9.589163e-01,1.140000e+01,4.500000e+00
7.815085e+02,3.984615e+02,-1.033228e+02,-4.139660e-03,7.269306e+02,8.754247e-03,9.904631e-01,3.933486e-07,2.387210e-08,4.172207e-07,8.754247e-03,3.265843e-03,1.202051e-02,9.904631e-01,7.822539e-04,2.721260e+01,9.816574e-01,1.140000e+01,4.500000e+00
7.815085e+02,4.076923e+02,-1.057164e+02,-4.235559e-03,7.437707e+02,8.747014e-03,9.904704e-01,3.045761e-07,2.514734e-08,3.297234e-07,8.747014e-03,3.341373e-03,1.208872e-02,9.904704e-01,7.822601e-04,2.784300e+01,1.004398e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.169231e+02,-1.081100e+02,-4.331459e-03,7.606108e+02,8.739534e-03,9.904779e-01,2.497045e-07,2.551815e-08,2.752227e-07,8.739534e-03,3.416897e-03,1.215671e-02,9.904779e-01,7.822666e-04,2.847341e+01,1.027140e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.261538e+02,-1.105036e+02,-4.427358e-03,7.774508e+02,8.732498e-03,9.904850e-01,1.928058e-07,1.954021e-08,2.123460e-07,8.732498e-03,3.492416e-03,1.222513e-02,9.904850e-01,7.822727e-04,2.910382e+01,1.049881e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.353846e+02,-1.128971e+02,-4.523258e-03,7.942909e+02,8.725514e-03,9.904920e-01,1.660373e-07,1.893833e-08,1.849756e-07,8.725514e-03,3.567929e-03,1.229363e-02,9.904920e-01,7.822787e-04,2.973423e+01,1.072622e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.446154e+02,-1.152907e+02,-4.619157e-03,8.111310e+02,8.718582e-03,9.904990e-01,1.535427e-07,1.820184e-08,1.717446e-07,8.718582e-03,3.643436e-03,1.236219e-02,9.904990e-01,7.822847e-04,3.036463e+01,1.095363e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.538462e+02,-1.176843e+02,-4.715057e-03,8.279711e+02,8.712099e-03,9.905055e-01,1.338647e-07,1.267590e-08,1.465406e-07,8.712099e-03,3.718938e-03,1.243118e-02,9.905055e-01,7.822904e-04,3.099504e+01,1.118104e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.630769e+02,-1.200779e+02,-4.810956e-03,8.448112e+02,8.705763e-03,9.905118e-01,1.357584e-07,1.157539e-08,1.473338e-07,8.705763e-03,3.794433e-03,1.250034e-02,9.905118e-01,7.822957e-04,3.162545e+01,1.140845e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.723077e+02,-1.224715e+02,-4.906855e-03,8.616513e+02,8.699632e-03,9.905179e-01,1.376014e-07,1.079705e-08,1.483985e-07,8.699632e-03,3.869923e-03,1.256970e-02,9.905179e-01,7.823010e-04,3.225586e+01,1.163586e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.815385e+02,-1.248650e+02,-5.002755e-03,8.784914e+02,8.693944e-03,9.905236e-01,1.387977e-07,6.922801e-09,1.457205e-07,8.693944e-03,3.945408e-03,1.263950e-02,9.905236e-01,7.823059e-04,3.288627e+01,1.186327e+00,1.140000e+01,4.500000e+00
7.815085e+02,4.907692e+02,-1.272586e+02,-5.098654e-03,8.953315e+02,8.688463e-03,9.905291e-01,1.459904e-07,6.621943e-09,1.526124e-07,8.688463e-03,4.020886e-03,1.270950e-02,9.905291e-01,7.823106e-04,3.351667e+01,1.209068e+00,1.140000e+01,4.500000e+00
7.815085e+02,5.000000e+02,-1.296522e+02,-5.194554e-03,9.121716e+02,8.683256e-03,9.905343e-01,1.389409e-07,6.415009e-09,1.453559e-07,8.683256e-03,4.096359e-03,1.277976e-02,9.905343e-01,7.823150e-04,3.414708e+01,1.231809e+00,1.140000e+01,4.500000e+00
7.815932e+02,1.400000e+02,-3.390703e+01,-1.358495e-03,2.245414e+02,6.238477e-03,9.926680e-01,3.092004e-04,1.362543e-07,3.093367e-04,6.238477e-03,1.009926e-03,7.557740e-03,9.926680e-01,7.841668e-04,8.930247e+00,3.221465e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.492308e+02,-3.614266e+01,-1.448066e-03,2.393463e+02,6.700449e-03,9.922732e-01,2.424214e-04,1.303283e-07,2.425517e-04,6.700449e-03,1.076478e-03,8.019479e-03,9.922732e-01,7.838092e-04,9.519055e+00,3.433869e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.584615e+02,-3.837829e+01,-1.537638e-03,2.541512e+02,7.081949e-03,9.919367e-01,1.977213e-04,1.299869e-07,1.978513e-04,7.081949e-03,1.143027e-03,8.422827e-03,9.919367e-01,7.835146e-04,1.010786e+01,3.646274e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.676923e+02,-4.061392e+01,-1.627209e-03,2.689561e+02,7.398017e-03,9.916538e-01,1.648015e-04,1.334970e-07,1.649350e-04,7.398017e-03,1.209570e-03,8.772522e-03,9.916538e-01,7.832710e-04,1.069667e+01,3.858678e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.769231e+02,-4.284955e+01,-1.716780e-03,2.837611e+02,7.660546e-03,9.914180e-01,1.382769e-04,1.389072e-07,1.384158e-04,7.660546e-03,1.276110e-03,9.075071e-03,9.914180e-01,7.830690e-04,1.128548e+01,4.071082e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.861538e+02,-4.508518e+01,-1.806351e-03,2.985660e+02,7.878822e-03,9.912225e-01,1.156164e-04,1.443668e-07,1.157608e-04,7.878822e-03,1.342645e-03,9.337228e-03,9.912225e-01,7.829013e-04,1.187428e+01,4.283487e-01,1.140000e+01,4.500000e+00
7.815932e+02,1.953846e+02,-4.732080e+01,-1.895922e-03,3.133709e+02,8.060190e-03,9.910611e-01,9.576387e-05,1.483479e-07,9.591222e-05,8.060190e-03,1.409175e-03,9.565278e-03,9.910611e-01,7.827622e-04,1.246309e+01,4.495891e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.046154e+02,-4.955643e+01,-1.985493e-03,3.281758e+02,8.210578e-03,9.909283e-01,7.833467e-05,1.497644e-07,7.848444e-05,8.210578e-03,1.475701e-03,9.764764e-03,9.909283e-01,7.826471e-04,1.305190e+01,4.708295e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.138462e+02,-5.179206e+01,-2.075064e-03,3.429807e+02,8.334862e-03,9.908192e-01,6.319320e-05,1.480046e-07,6.334120e-05,8.334862e-03,1.542223e-03,9.940426e-03,9.908192e-01,7.825522e-04,1.364071e+01,4.920699e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.230769e+02,-5.402769e+01,-2.164635e-03,3.577857e+02,8.437110e-03,9.907300e-01,5.025361e-05,1.429038e-07,5.039651e-05,8.437110e-03,1.608740e-03,1.009625e-02,9.907300e-01,7.824744e-04,1.422951e+01,5.133104e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.323077e+02,-5.626332e+01,-2.254207e-03,3.725906e+02,8.520755e-03,9.906573e-01,3.940167e-05,1.346760e-07,3.953634e-05,8.520755e-03,1.675253e-03,1.023554e-02,9.906573e-01,7.824110e-04,1.481832e+01,5.345508e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.415385e+02,-5.849895e+01,-2.343778e-03,3.873955e+02,8.588707e-03,9.905983e-01,3.047631e-05,1.238242e-07,3.060013e-05,8.588707e-03,1.741761e-03,1.036107e-02,9.905983e-01,7.823598e-04,1.540713e+01,5.557912e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.507692e+02,-6.073458e+01,-2.433349e-03,4.022004e+02,8.643441e-03,9.905509e-01,2.327735e-05,1.110431e-07,2.338839e-05,8.643441e-03,1.808265e-03,1.047509e-02,9.905509e-01,7.823187e-04,1.599594e+01,5.770317e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.600000e+02,-6.297020e+01,-2.522920e-03,4.170054e+02,8.687067e-03,9.905130e-01,1.758187e-05,9.712599e-08,1.767899e-05,8.687067e-03,1.874765e-03,1.057951e-02,9.905130e-01,7.822863e-04,1.658475e+01,5.982721e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.692308e+02,-6.520583e+01,-2.612491e-03,4.318103e+02,8.721381e-03,9.904831e-01,1.316087e-05,8.287966e-08,1.324375e-05,8.721381e-03,1.941260e-03,1.067588e-02,9.904831e-01,7.822611e-04,1.717355e+01,6.195125e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.784615e+02,-6.744146e+01,-2.702062e-03,4.466152e+02,8.747913e-03,9.904600e-01,9.792966e-06,6.905479e-08,9.862020e-06,8.747913e-03,2.007750e-03,1.076553e-02,9.904600e-01,7.822419e-04,1.776236e+01,6.407530e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.876923e+02,-6.967709e+01,-2.791633e-03,4.614201e+02,8.767962e-03,9.904425e-01,7.273989e-06,5.629342e-08,7.330283e-06,8.767962e-03,2.074236e-03,1.084953e-02,9.904425e-01,7.822277e-04,1.835117e+01,6.619934e-01,1.140000e+01,4.500000e+00
7.815932e+02,2.969231e+02,-7.191272e+01,-2.881204e-03,4.762251e+02,8.782629e-03,9.904297e-01,5.422846e-06,4.509329e-08,5.467939e-06,8.782629e-03,2.140718e-03,1.092882e-02,9.904297e-01,7.822176e-04,1.893998e+01,6.832338e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.061538e+02,-7.414835e+01,-2.970776e-03,4.910300e+02,8.792848e-03,9.904208e-01,4.084237e-06,3.578953e-08,4.120026e-06,8.792848e-03,2.207196e-03,1.100416e-02,9.904208e-01,7.822110e-04,1.952878e+01,7.044742e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.153846e+02,-7.638397e+01,-3.060347e-03,5.058349e+02,8.799406e-03,9.904152e-01,3.129017e-06,2.855141e-08,3.157569e-06,8.799406e-03,2.273668e-03,1.107623e-02,9.904152e-01,7.822072e-04,2.011759e+01,7.257147e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.246154e+02,-7.861960e+01,-3.149918e-03,5.206398e+02,8.802969e-03,9.904123e-01,2.452916e-06,2.339196e-08,2.476308e-06,8.802969e-03,2.340137e-03,1.114558e-02,9.904123e-01,7.822056e-04,2.070640e+01,7.469551e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.338462e+02,-8.085523e+01,-3.239489e-03,5.354448e+02,8.804094e-03,9.904117e-01,1.974212e-06,2.018777e-08,1.994400e-06,8.804094e-03,2.406601e-03,1.121269e-02,9.904117e-01,7.822060e-04,2.129521e+01,7.681955e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.430769e+02,-8.309086e+01,-3.329060e-03,5.502497e+02,8.803251e-03,9.904129e-01,1.630836e-06,1.870562e-08,1.649541e-06,8.803251e-03,2.473061e-03,1.127796e-02,9.904129e-01,7.822078e-04,2.188401e+01,7.894360e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.523077e+02,-8.532649e+01,-3.418631e-03,5.650546e+02,8.800833e-03,9.904156e-01,1.377256e-06,1.863349e-08,1.395890e-06,8.800833e-03,2.539516e-03,1.134174e-02,9.904156e-01,7.822108e-04,2.247282e+01,8.106764e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.615385e+02,-8.756212e+01,-3.508202e-03,5.798595e+02,8.797168e-03,9.904194e-01,1.181401e-06,1.961259e-08,1.201014e-06,8.797168e-03,2.605966e-03,1.140434e-02,9.904194e-01,7.822146e-04,2.306163e+01,8.319168e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.707692e+02,-8.979775e+01,-3.597773e-03,5.946645e+02,8.792528e-03,9.904242e-01,1.021777e-06,2.126860e-08,1.043045e-06,8.792528e-03,2.672413e-03,1.146598e-02,9.904242e-01,7.822192e-04,2.365044e+01,8.531573e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.800000e+02,-9.203337e+01,-3.687345e-03,6.094694e+02,8.787141e-03,9.904297e-01,8.848947e-07,2.323953e-08,9.081342e-07,8.787141e-03,2.738855e-03,1.152690e-02,9.904297e-01,7.822243e-04,2.423924e+01,8.743977e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.892308e+02,-9.426900e+01,-3.776916e-03,6.242743e+02,8.781195e-03,9.904358e-01,7.630610e-07,2.519903e-08,7.882601e-07,8.781195e-03,2.805292e-03,1.158728e-02,9.904358e-01,7.822299e-04,2.482805e+01,8.956381e-01,1.140000e+01,4.500000e+00
7.815932e+02,3.984615e+02,-9.650463e+01,-3.866487e-03,6.390792e+02,8.774848e-03,9.904422e-01,6.525401e-07,2.687435e-08,6.794144e-07,8.774848e-03,2.871725e-03,1.164725e-02,9.904422e-01,7.822356e-04,2.541686e+01,9.168785e-01,1.140000e+01,4.500000e+00
7.815932e+02,4.076923e+02,-9.874026e+01,-3.956058e-03,6.538842e+02,8.768226e-03,9.904490e-01,5.520910e-07,2.805793e-08,5.801490e-07,8.768226e-03,2.938154e-03,1.170696e-02,9.904490e-01,7.822415e-04,2.600567e+01,9.381190e-01,1.140000e+01,4.500000e+00
7.815932e+02,4.169231e+02,-1.009759e+02,-4.045629e-03,6.686891e+02,8.761437e-03,9.904558e-01,4.618476e-07,2.861311e-08,4.904607e-07,8.761437e-03,3.004578e-03,1.176651e-02,9.904558e-01,7.822475e-04,2.659447e+01,9.593594e-01,1.140000e+01,4.500000e+00
7.815932e+02,4.261538e+02,-1.032115e+02,-4.135200e-03,6.834940e+02,8.754568e-03,9.904628e-01,3.825020e-07,2.847409e-08,4.109761e-07,8.754568e-03,3.070998e-03,1.182598e-02,9.904628e-01,7.822535e-04,2.718328e+01,9.805998e-01,1.140000e+01,4.500000e+00
7.815932e+02,4.353846e+02,-1.054471e+02,-4.224771e-03,6.982989e+02,8.747690e-03,9.904697e-01,3.147538e-07,2.764113e-08,3.423949e-07,8.747690e-03,3.137413e-03,1.188545e-02,9.904697e-01,7.822595e-04,2.777209e+01,1.001840e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.446154e+02,-1.076828e+02,-4.314342e-03,7.131039e+02,8.740863e-03,9.904766e-01,2.589729e-07,2.617170e-08,2.851446e-07,8.740863e-03,3.203824e-03,1.194497e-02,9.904766e-01,7.822654e-04,2.836090e+01,1.023081e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.538462e+02,-1.099184e+02,-4.403914e-03,7.279088e+02,8.734134e-03,9.904834e-01,2.150341e-07,2.416859e-08,2.392027e-07,8.734134e-03,3.270231e-03,1.200460e-02,9.904834e-01,7.822713e-04,2.894970e+01,1.044321e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.630769e+02,-1.121540e+02,-4.493485e-03,7.427137e+02,8.727541e-03,9.904900e-01,1.822796e-07,2.176669e-08,2.040463e-07,8.727541e-03,3.336633e-03,1.206438e-02,9.904900e-01,7.822770e-04,2.953851e+01,1.065562e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.723077e+02,-1.143897e+02,-4.583056e-03,7.575186e+02,8.721118e-03,9.904964e-01,1.595707e-07,1.911898e-08,1.786897e-07,8.721118e-03,3.403030e-03,1.212433e-02,9.904964e-01,7.822825e-04,3.012732e+01,1.086802e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.815385e+02,-1.166253e+02,-4.672627e-03,7.723236e+02,8.714889e-03,9.905027e-01,1.453962e-07,1.638299e-08,1.617792e-07,8.714889e-03,3.469424e-03,1.218447e-02,9.905027e-01,7.822878e-04,3.071613e+01,1.108042e+00,1.140000e+01,4.500000e+00
7.815932e+02,4.907692e+02,-1.188609e+02,-4.762198e-03,7.871285e+02,8.708875e-03,9.905087e-01,1.380095e-07,1.370859e-08,1.517181e-07,8.708875e-03,3.535812e-03,1.224484e-02,9.905087e-01,7.822931e-04,3.130493e+01,1.129283e+00,1.140000e+01,4.500000e+00
7.815932e+02,5.000000e+02,-1.210965e+02,-4.851769e-03,8.019334e+02,8.703092e-03,9.905145e-01,1.355726e-07,1.122795e-08,1.468006e-07,8.703092e-03,3.602197e-03,1.230544e-02,9.905145e-01,7.822980e-04,3.189374e+01,1.150523e+00,1.140000e+01,4.500000e+00
7.816780e+02,1.400000e+02,-3.179257e+01,-1.273779e-03,1.989775e+02,5.198911e-03,9.933353e-01,6.806212e-04,1.625454e-07,6.807837e-04,5.198911e-03,8.949981e-04,6.774693e-03,9.933353e-01,7.849875e-04,8.373351e+00,3.020572e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.492308e+02,-3.388878e+01,-1.357764e-03,2.120969e+02,6.153030e-03,9.927329e-01,3.296716e-04,1.366097e-07,3.298082e-04,6.153030e-03,9.539808e-04,7.436819e-03,9.927329e-01,7.842351e-04,8.925440e+00,3.219731e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.584615e+02,-3.598499e+01,-1.441749e-03,2.252163e+02,6.634346e-03,9.922308e-01,3.508057e-04,1.404478e-07,3.509461e-04,6.634346e-03,1.012960e-03,7.998252e-03,9.922308e-01,7.838630e-04,9.477529e+00,3.418889e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.676923e+02,-3.808121e+01,-1.525735e-03,2.383357e+02,6.806864e-03,9.920347e-01,3.745106e-04,1.435994e-07,3.746542e-04,6.806864e-03,1.071936e-03,8.253454e-03,9.920347e-01,7.837359e-04,1.002962e+01,3.618048e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.769231e+02,-4.017742e+01,-1.609720e-03,2.514551e+02,7.373200e-03,9.916888e-01,1.545925e-04,1.313912e-07,1.547238e-04,7.373200e-03,1.130908e-03,8.658832e-03,9.916888e-01,7.832890e-04,1.058171e+01,3.817207e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.861538e+02,-4.227363e+01,-1.693706e-03,2.645745e+02,7.616177e-03,9.914206e-01,1.799793e-04,1.428272e-07,1.801222e-04,7.616177e-03,1.189877e-03,8.986176e-03,9.914206e-01,7.831036e-04,1.113380e+01,4.016365e-01,1.140000e+01,4.500000e+00
7.816780e+02,1.953846e+02,-4.436984e+01,-1.777691e-03,2.776939e+02,7.739075e-03,9.912923e-01,1.854203e-04,1.517487e-07,1.855720e-04,7.739075e-03,1.248842e-03,9.173489e-03,9.912923e-01,7.830124e-04,1.168588e+01,4.215524e-01,1.140000e+01,4.500000e+00
7.816780e+02,2.046154e+02,-4.646606e+01,-1.861676e-03,2.908133e+02,8.059089e-03,9.910927e-01,6.530001e-05,1.393529e-07,6.543936e-05,8.059089e-03,1.307804e-03,9.432332e-03,9.910927e-01,7.827601e-04,1.223797e+01,4.414683e-01,1.140000e+01,4.500000e+00
7.816780e+02,2.138462e+02,-4.856227e+01,-1.945662e-03,3.039327e+02,8.169446e-03,9.909544e-01,9.335405e-05,1.456975e-07,9.349975e-05,8.169446e-03,1.366762e-03,9.629708e-03,9.909544e-01,7.826785e-04,1.279006e+01,4.613841e-01,1.140000e+01,4.500000e+00
7.816780e+02,2.230769e+02,-5.065848e+01,-2.029647e-03,3.170521e+02,8.262063e-03,9.908731e-01,8.208473e-05,1.514117e-07,8.223615e-05,8.262063e-03,1.425717e-03,9.770017e-03,9.908731e-01,7.826086e-04,1.334215e+01,4.813000e-01,1.140000e+01,4.500000e+00
7.816780e+02,2.323077e+02,-5.275470e+01,-2.113633e-03,3.301715e+02,8.432256e-03,9.907595e-01,2.564581e-05,1.331400e-07,2.577895e-05,8.432256e-03,1.484668e-03,9.942704e-03,9.907595e-01,7.824755e-04,1.389424e+01,5.012158e-01,1.140000e+01,4.500000e+00
